id,label,net_group,Class,Compartment,Tissue,Age
B14_Burkholderia.Caballeronia.Paraburkholderia,B14_Burkholderia.Caballeronia.Paraburkholderia,L1.62,Class_4,L1,Leaf,62
B143_Bradyrhizobium,B143_Bradyrhizobium,L1.62,Class_4,L1,Leaf,62
B1475_uncultured.bacterium,B1475_uncultured.bacterium,L1.62,Class_4,L1,Leaf,62
B15_Sphingomonas,B15_Sphingomonas,L1.62,Class_2,L1,Leaf,62
B153_Ralstonia,B153_Ralstonia,L1.62,Class_4,L1,Leaf,62
B155_Flavisolibacter,B155_Flavisolibacter,L1.62,Class_4,L1,Leaf,62
B1643_uncultured.eubacterium.WD264,B1643_uncultured.eubacterium.WD264,L1.62,Class_4,L1,Leaf,62
B1738_uncultured.Termite.group.1.bacterium,B1738_uncultured.Termite.group.1.bacterium,L1.62,Class_2,L1,Leaf,62
B182_f_Micrococcaceae,B182_f_Micrococcaceae,L1.62,Class_4,L1,Leaf,62
B2089_Rubrobacter,B2089_Rubrobacter,L1.62,Class_4,L1,Leaf,62
B209_Escherichia.Shigella,B209_Escherichia.Shigella,L1.62,Class_2,L1,Leaf,62
B21_Methylobacterium,B21_Methylobacterium,L1.62,Class_4,L1,Leaf,62
B210_Ralstonia,B210_Ralstonia,L1.62,Class_4,L1,Leaf,62
B2173_Streptococcus,B2173_Streptococcus,L1.62,Class_4,L1,Leaf,62
B22_uncultured.Roseobacter.sp.,B22_uncultured.Roseobacter.sp.,L1.62,Class_2,L1,Leaf,62
B2217_Streptococcus,B2217_Streptococcus,L1.62,Class_4,L1,Leaf,62
B237_f_Micrococcaceae,B237_f_Micrococcaceae,L1.62,Class_4,L1,Leaf,62
B24_Bradyrhizobium,B24_Bradyrhizobium,L1.62,Class_2,L1,Leaf,62
B2429_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B2429_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.62,Class_4,L1,Leaf,62
B2586_Stenotrophomonas,B2586_Stenotrophomonas,L1.62,Class_4,L1,Leaf,62
B26_Bradyrhizobium,B26_Bradyrhizobium,L1.62,Class_2,L1,Leaf,62
B260_Pseudomonas,B260_Pseudomonas,L1.62,Class_4,L1,Leaf,62
B266_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B266_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.62,Class_3,L1,Leaf,62
B269_Pseudomonas,B269_Pseudomonas,L1.62,Class_4,L1,Leaf,62
B2785_Massilia,B2785_Massilia,L1.62,Class_4,L1,Leaf,62
B282_Acinetobacter,B282_Acinetobacter,L1.62,Class_4,L1,Leaf,62
B2833_Methylobacterium,B2833_Methylobacterium,L1.62,Class_4,L1,Leaf,62
B298_Burkholderia.Caballeronia.Paraburkholderia,B298_Burkholderia.Caballeronia.Paraburkholderia,L1.62,Class_4,L1,Leaf,62
B3_Sphingomonas,B3_Sphingomonas,L1.62,Class_2,L1,Leaf,62
B307_Bacillus,B307_Bacillus,L1.62,Class_4,L1,Leaf,62
B3211_Pseudomonas,B3211_Pseudomonas,L1.62,Class_4,L1,Leaf,62
B3246_Sphingobacterium,B3246_Sphingobacterium,L1.62,Class_4,L1,Leaf,62
B3301_Staphylococcus,B3301_Staphylococcus,L1.62,Class_4,L1,Leaf,62
B338_uncultured.bacterium,B338_uncultured.bacterium,L1.62,Class_4,L1,Leaf,62
B347_f_Enterobacteriaceae,B347_f_Enterobacteriaceae,L1.62,Class_4,L1,Leaf,62
B3636_Methylobacterium,B3636_Methylobacterium,L1.62,Class_4,L1,Leaf,62
B369_Stenotrophomonas,B369_Stenotrophomonas,L1.62,Class_4,L1,Leaf,62
B37_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B37_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.62,Class_4,L1,Leaf,62
B3744_Corynebacterium,B3744_Corynebacterium,L1.62,Class_4,L1,Leaf,62
B3801_f_Nostocaceae,B3801_f_Nostocaceae,L1.62,Class_4,L1,Leaf,62
B3858_Corynebacterium.1,B3858_Corynebacterium.1,L1.62,Class_4,L1,Leaf,62
B4_Pantoea,B4_Pantoea,L1.62,Class_4,L1,Leaf,62
B43_Sphingomonas,B43_Sphingomonas,L1.62,Class_4,L1,Leaf,62
B437_Escherichia.Shigella,B437_Escherichia.Shigella,L1.62,Class_4,L1,Leaf,62
B4404_Rothia,B4404_Rothia,L1.62,Class_4,L1,Leaf,62
B4422_Gemmata,B4422_Gemmata,L1.62,Class_4,L1,Leaf,62
B4469_Spirosoma,B4469_Spirosoma,L1.62,Class_4,L1,Leaf,62
B4811_Weissella,B4811_Weissella,L1.62,Class_4,L1,Leaf,62
B4858_Corynebacterium.1,B4858_Corynebacterium.1,L1.62,Class_4,L1,Leaf,62
B5111_Pseudomonas,B5111_Pseudomonas,L1.62,Class_4,L1,Leaf,62
B5351_Acinetobacter,B5351_Acinetobacter,L1.62,Class_4,L1,Leaf,62
B54_uncultured,B54_uncultured,L1.62,Class_2,L1,Leaf,62
B553_Devosia,B553_Devosia,L1.62,Class_4,L1,Leaf,62
B56_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B56_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.62,Class_4,L1,Leaf,62
B5761_Abiotrophia,B5761_Abiotrophia,L1.62,Class_4,L1,Leaf,62
B5765_Cellulomonas,B5765_Cellulomonas,L1.62,Class_4,L1,Leaf,62
B5810_Neisseria,B5810_Neisseria,L1.62,Class_4,L1,Leaf,62
B5840_Ralstonia,B5840_Ralstonia,L1.62,Class_4,L1,Leaf,62
B587_Alicycliphilus,B587_Alicycliphilus,L1.62,Class_4,L1,Leaf,62
B5874_Acinetobacter,B5874_Acinetobacter,L1.62,Class_4,L1,Leaf,62
B6_Sphingomonas,B6_Sphingomonas,L1.62,Class_4,L1,Leaf,62
B6025_Pseudomonas,B6025_Pseudomonas,L1.62,Class_4,L1,Leaf,62
B636_Curtobacterium,B636_Curtobacterium,L1.62,Class_4,L1,Leaf,62
B6381_Acinetobacter,B6381_Acinetobacter,L1.62,Class_4,L1,Leaf,62
B6593_o_Nostocales,B6593_o_Nostocales,L1.62,Class_4,L1,Leaf,62
B6766_Clostridium.sensu.stricto.8,B6766_Clostridium.sensu.stricto.8,L1.62,Class_4,L1,Leaf,62
B6825_Pseudomonas,B6825_Pseudomonas,L1.62,Class_4,L1,Leaf,62
B7_Curtobacterium,B7_Curtobacterium,L1.62,Class_2,L1,Leaf,62
B7094_Cyanobium.PCC.6307,B7094_Cyanobium.PCC.6307,L1.62,Class_4,L1,Leaf,62
B77_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B77_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.62,Class_4,L1,Leaf,62
B7792_Stenotrophomonas,B7792_Stenotrophomonas,L1.62,Class_4,L1,Leaf,62
B7798_Corynebacterium.1,B7798_Corynebacterium.1,L1.62,Class_4,L1,Leaf,62
B814_Sediminibacterium,B814_Sediminibacterium,L1.62,Class_2,L1,Leaf,62
B8177_Lautropia,B8177_Lautropia,L1.62,Class_4,L1,Leaf,62
B8180_Corynebacterium.1,B8180_Corynebacterium.1,L1.62,Class_4,L1,Leaf,62
B826_Enhydrobacter,B826_Enhydrobacter,L1.62,Class_4,L1,Leaf,62
B87_Mucilaginibacter,B87_Mucilaginibacter,L1.62,Class_4,L1,Leaf,62
B9_Methylobacterium,B9_Methylobacterium,L1.62,Class_2,L1,Leaf,62
B90_Variovorax,B90_Variovorax,L1.62,Class_4,L1,Leaf,62
B9014_Stenotrophomonas,B9014_Stenotrophomonas,L1.62,Class_4,L1,Leaf,62
B919_f_Burkholderiaceae,B919_f_Burkholderiaceae,L1.62,Class_4,L1,Leaf,62
B95_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B95_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.62,Class_4,L1,Leaf,62
B9688_Xanthomonas,B9688_Xanthomonas,L1.62,Class_4,L1,Leaf,62
B989_Staphylococcus,B989_Staphylococcus,L1.62,Class_4,L1,Leaf,62
F10_Guehomyces,F10_Guehomyces,L1.62,Class_4,L1,Leaf,62
F106_unidentified,F106_unidentified,L1.62,Class_4,L1,Leaf,62
F1074_Hyphoderma,F1074_Hyphoderma,L1.62,Class_4,L1,Leaf,62
F1104_Periconia,F1104_Periconia,L1.62,Class_4,L1,Leaf,62
F112_Paraphaeosphaeria,F112_Paraphaeosphaeria,L1.62,Class_4,L1,Leaf,62
F1136_unidentified,F1136_unidentified,L1.62,Class_4,L1,Leaf,62
F1141_Annulohypoxylon,F1141_Annulohypoxylon,L1.62,Class_4,L1,Leaf,62
F115_unidentified,F115_unidentified,L1.62,Class_4,L1,Leaf,62
F12_o_Pleosporales,F12_o_Pleosporales,L1.62,Class_2,L1,Leaf,62
F120_Sporobolomyces,F120_Sporobolomyces,L1.62,Class_2,L1,Leaf,62
F1207_f_Glomerellaceae,F1207_f_Glomerellaceae,L1.62,Class_4,L1,Leaf,62
F127_Papiliotrema,F127_Papiliotrema,L1.62,Class_3,L1,Leaf,62
F1270_o_NA,F1270_o_NA,L1.62,Class_4,L1,Leaf,62
F13_Zopfiella,F13_Zopfiella,L1.62,Class_4,L1,Leaf,62
F131_unidentified,F131_unidentified,L1.62,Class_2,L1,Leaf,62
F135_o_Pleosporales,F135_o_Pleosporales,L1.62,Class_4,L1,Leaf,62
F137_Malassezia,F137_Malassezia,L1.62,Class_1,L1,Leaf,62
F1397_f_Pyronemataceae,F1397_f_Pyronemataceae,L1.62,Class_4,L1,Leaf,62
F14_o_Pleosporales,F14_o_Pleosporales,L1.62,Class_4,L1,Leaf,62
F1411_Annulohypoxylon,F1411_Annulohypoxylon,L1.62,Class_4,L1,Leaf,62
F1486_Rosellinia,F1486_Rosellinia,L1.62,Class_4,L1,Leaf,62
F1499_unidentified,F1499_unidentified,L1.62,Class_4,L1,Leaf,62
F152_unidentified,F152_unidentified,L1.62,Class_4,L1,Leaf,62
F16_Pyricularia,F16_Pyricularia,L1.62,Class_2,L1,Leaf,62
F160_Cladosporium,F160_Cladosporium,L1.62,Class_4,L1,Leaf,62
F161_Paraphoma,F161_Paraphoma,L1.62,Class_4,L1,Leaf,62
F1610_Exidia,F1610_Exidia,L1.62,Class_4,L1,Leaf,62
F166_Aspergillus,F166_Aspergillus,L1.62,Class_4,L1,Leaf,62
F17_o_Pleosporales,F17_o_Pleosporales,L1.62,Class_4,L1,Leaf,62
F1711_unidentified,F1711_unidentified,L1.62,Class_4,L1,Leaf,62
F1721_Ascotricha,F1721_Ascotricha,L1.62,Class_4,L1,Leaf,62
F178_Schizopora,F178_Schizopora,L1.62,Class_2,L1,Leaf,62
F18_f_Phaeosphaeriaceae,F18_f_Phaeosphaeriaceae,L1.62,Class_2,L1,Leaf,62
F190_Irpex,F190_Irpex,L1.62,Class_2,L1,Leaf,62
F191_f_Didymellaceae,F191_f_Didymellaceae,L1.62,Class_3,L1,Leaf,62
F1915_Phlebia,F1915_Phlebia,L1.62,Class_4,L1,Leaf,62
F193_unidentified,F193_unidentified,L1.62,Class_4,L1,Leaf,62
F1931_f_Chaetomiaceae,F1931_f_Chaetomiaceae,L1.62,Class_4,L1,Leaf,62
F1972_unidentified,F1972_unidentified,L1.62,Class_4,L1,Leaf,62
F199_Aureobasidium,F199_Aureobasidium,L1.62,Class_4,L1,Leaf,62
F2_Nigrospora,F2_Nigrospora,L1.62,Class_2,L1,Leaf,62
F2020_unidentified,F2020_unidentified,L1.62,Class_4,L1,Leaf,62
F206_unidentified,F206_unidentified,L1.62,Class_4,L1,Leaf,62
F2099_Annulohypoxylon,F2099_Annulohypoxylon,L1.62,Class_4,L1,Leaf,62
F213_Yarrowia,F213_Yarrowia,L1.62,Class_4,L1,Leaf,62
F2131_Erysiphe,F2131_Erysiphe,L1.62,Class_4,L1,Leaf,62
F22_Setophoma,F22_Setophoma,L1.62,Class_1,L1,Leaf,62
F2208_o_Pleosporales,F2208_o_Pleosporales,L1.62,Class_4,L1,Leaf,62
F228_Purpureocillium,F228_Purpureocillium,L1.62,Class_3,L1,Leaf,62
F2297_Phyllactinia,F2297_Phyllactinia,L1.62,Class_4,L1,Leaf,62
F242_unidentified,F242_unidentified,L1.62,Class_4,L1,Leaf,62
F2487_unidentified,F2487_unidentified,L1.62,Class_4,L1,Leaf,62
F250_Pseudopithomyces,F250_Pseudopithomyces,L1.62,Class_4,L1,Leaf,62
F2541_unidentified,F2541_unidentified,L1.62,Class_4,L1,Leaf,62
F258_Nigrospora,F258_Nigrospora,L1.62,Class_4,L1,Leaf,62
F2609_f_Ganodermataceae,F2609_f_Ganodermataceae,L1.62,Class_4,L1,Leaf,62
F27_Curvularia,F27_Curvularia,L1.62,Class_2,L1,Leaf,62
F2702_unidentified,F2702_unidentified,L1.62,Class_4,L1,Leaf,62
F2752_unidentified,F2752_unidentified,L1.62,Class_4,L1,Leaf,62
F276_Cercospora,F276_Cercospora,L1.62,Class_4,L1,Leaf,62
F280_o_Polyporales,F280_o_Polyporales,L1.62,Class_4,L1,Leaf,62
F29_f_Didymellaceae,F29_f_Didymellaceae,L1.62,Class_2,L1,Leaf,62
F297_Coniothyrium,F297_Coniothyrium,L1.62,Class_4,L1,Leaf,62
F3_Moesziomyces,F3_Moesziomyces,L1.62,Class_2,L1,Leaf,62
F308_Curvularia,F308_Curvularia,L1.62,Class_4,L1,Leaf,62
F316_Dioszegia,F316_Dioszegia,L1.62,Class_4,L1,Leaf,62
F318_Saccharomyces,F318_Saccharomyces,L1.62,Class_4,L1,Leaf,62
F328_Phaeosphaeria,F328_Phaeosphaeria,L1.62,Class_4,L1,Leaf,62
F3288_o_NA,F3288_o_NA,L1.62,Class_4,L1,Leaf,62
F329_o_NA,F329_o_NA,L1.62,Class_4,L1,Leaf,62
F3318_Erysiphe,F3318_Erysiphe,L1.62,Class_4,L1,Leaf,62
F3334_Rhodotorula,F3334_Rhodotorula,L1.62,Class_4,L1,Leaf,62
F3338_Lasiodiplodia,F3338_Lasiodiplodia,L1.62,Class_4,L1,Leaf,62
F334_Plectosphaerella,F334_Plectosphaerella,L1.62,Class_4,L1,Leaf,62
F339_f_Didymellaceae,F339_f_Didymellaceae,L1.62,Class_4,L1,Leaf,62
F36_Moesziomyces,F36_Moesziomyces,L1.62,Class_2,L1,Leaf,62
F3613_Penicillium,F3613_Penicillium,L1.62,Class_4,L1,Leaf,62
F362_Porostereum,F362_Porostereum,L1.62,Class_4,L1,Leaf,62
F366_Colletotrichum,F366_Colletotrichum,L1.62,Class_4,L1,Leaf,62
F37_unidentified,F37_unidentified,L1.62,Class_4,L1,Leaf,62
F3858_unidentified,F3858_unidentified,L1.62,Class_4,L1,Leaf,62
F391_Nigrospora,F391_Nigrospora,L1.62,Class_4,L1,Leaf,62
F3939_Preussia,F3939_Preussia,L1.62,Class_4,L1,Leaf,62
F3995_Scytinostroma,F3995_Scytinostroma,L1.62,Class_4,L1,Leaf,62
F4_o_Pleosporales,F4_o_Pleosporales,L1.62,Class_2,L1,Leaf,62
F441_o_Hypocreales,F441_o_Hypocreales,L1.62,Class_4,L1,Leaf,62
F449_unidentified,F449_unidentified,L1.62,Class_4,L1,Leaf,62
F45_f_Didymellaceae,F45_f_Didymellaceae,L1.62,Class_2,L1,Leaf,62
F458_Endoxyla,F458_Endoxyla,L1.62,Class_4,L1,Leaf,62
F461_unidentified,F461_unidentified,L1.62,Class_4,L1,Leaf,62
F482_Pichia,F482_Pichia,L1.62,Class_4,L1,Leaf,62
F487_Filobasidium,F487_Filobasidium,L1.62,Class_4,L1,Leaf,62
F5_Alternaria,F5_Alternaria,L1.62,Class_2,L1,Leaf,62
F52_Psilocybe,F52_Psilocybe,L1.62,Class_4,L1,Leaf,62
F53_Pyrenochaetopsis,F53_Pyrenochaetopsis,L1.62,Class_4,L1,Leaf,62
F545_Cutaneotrichosporon,F545_Cutaneotrichosporon,L1.62,Class_4,L1,Leaf,62
F570_Colletotrichum,F570_Colletotrichum,L1.62,Class_4,L1,Leaf,62
F6_Cladosporium,F6_Cladosporium,L1.62,Class_1,L1,Leaf,62
F61_o_Pleosporales,F61_o_Pleosporales,L1.62,Class_2,L1,Leaf,62
F638_Ceriporia,F638_Ceriporia,L1.62,Class_4,L1,Leaf,62
F643_Symmetrospora,F643_Symmetrospora,L1.62,Class_4,L1,Leaf,62
F653_Penicillium,F653_Penicillium,L1.62,Class_4,L1,Leaf,62
F658_Candida,F658_Candida,L1.62,Class_4,L1,Leaf,62
F68_Pseudogymnoascus,F68_Pseudogymnoascus,L1.62,Class_4,L1,Leaf,62
F689_Botryosphaeria,F689_Botryosphaeria,L1.62,Class_4,L1,Leaf,62
F700_Trechispora,F700_Trechispora,L1.62,Class_4,L1,Leaf,62
F723_unidentified,F723_unidentified,L1.62,Class_4,L1,Leaf,62
F758_unidentified,F758_unidentified,L1.62,Class_4,L1,Leaf,62
F773_Colletotrichum,F773_Colletotrichum,L1.62,Class_4,L1,Leaf,62
F787_Colletotrichum,F787_Colletotrichum,L1.62,Class_4,L1,Leaf,62
F810_Strelitziana,F810_Strelitziana,L1.62,Class_4,L1,Leaf,62
F824_Torula,F824_Torula,L1.62,Class_4,L1,Leaf,62
F841_Podosphaera,F841_Podosphaera,L1.62,Class_3,L1,Leaf,62
F9_Chaetomium,F9_Chaetomium,L1.62,Class_4,L1,Leaf,62
F96_unidentified,F96_unidentified,L1.62,Class_4,L1,Leaf,62
F970_Resupinatus,F970_Resupinatus,L1.62,Class_4,L1,Leaf,62
F98_f_Didymellaceae,F98_f_Didymellaceae,L1.62,Class_4,L1,Leaf,62
B1_Pantoea,B1_Pantoea,L1.76,Class_2,L1,Leaf,76
B10101_uncultured,B10101_uncultured,L1.76,Class_4,L1,Leaf,76
B10416_f_Thermoactinomycetaceae,B10416_f_Thermoactinomycetaceae,L1.76,Class_4,L1,Leaf,76
B113_o_RBG.13.54.9,B113_o_RBG.13.54.9,L1.76,Class_4,L1,Leaf,76
B11421_Streptococcus,B11421_Streptococcus,L1.76,Class_4,L1,Leaf,76
B11880_Chryseobacterium,B11880_Chryseobacterium,L1.76,Class_4,L1,Leaf,76
B1208_Anaerolinea,B1208_Anaerolinea,L1.76,Class_4,L1,Leaf,76
B12207_Larkinella,B12207_Larkinella,L1.76,Class_4,L1,Leaf,76
B12701_uncultured.bacterium,B12701_uncultured.bacterium,L1.76,Class_4,L1,Leaf,76
B1287_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B1287_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.76,Class_4,L1,Leaf,76
B1288_Luteibacter,B1288_Luteibacter,L1.76,Class_4,L1,Leaf,76
B13_Aureimonas,B13_Aureimonas,L1.76,Class_4,L1,Leaf,76
B13325_uncultured.soil.bacterium,B13325_uncultured.soil.bacterium,L1.76,Class_4,L1,Leaf,76
B138_Nakamurella,B138_Nakamurella,L1.76,Class_4,L1,Leaf,76
B1470_uncultured,B1470_uncultured,L1.76,Class_4,L1,Leaf,76
B15_Sphingomonas,B15_Sphingomonas,L1.76,Class_1,L1,Leaf,76
B1542_uncultured,B1542_uncultured,L1.76,Class_4,L1,Leaf,76
B15934_SR1.bacterium.oral.taxon.875,B15934_SR1.bacterium.oral.taxon.875,L1.76,Class_4,L1,Leaf,76
B1601_o_NA,B1601_o_NA,L1.76,Class_4,L1,Leaf,76
B1610_Clostridium.sensu.stricto.10,B1610_Clostridium.sensu.stricto.10,L1.76,Class_4,L1,Leaf,76
B1646_Asinibacterium,B1646_Asinibacterium,L1.76,Class_4,L1,Leaf,76
B173_uncultured.planctomycete,B173_uncultured.planctomycete,L1.76,Class_4,L1,Leaf,76
B1738_uncultured.Termite.group.1.bacterium,B1738_uncultured.Termite.group.1.bacterium,L1.76,Class_2,L1,Leaf,76
B2_Methylobacterium,B2_Methylobacterium,L1.76,Class_4,L1,Leaf,76
B2013_uncultured,B2013_uncultured,L1.76,Class_4,L1,Leaf,76
B2089_Rubrobacter,B2089_Rubrobacter,L1.76,Class_4,L1,Leaf,76
B209_Escherichia.Shigella,B209_Escherichia.Shigella,L1.76,Class_2,L1,Leaf,76
B21_Methylobacterium,B21_Methylobacterium,L1.76,Class_4,L1,Leaf,76
B210_Ralstonia,B210_Ralstonia,L1.76,Class_3,L1,Leaf,76
B2112_Clostridium.sensu.stricto.8,B2112_Clostridium.sensu.stricto.8,L1.76,Class_4,L1,Leaf,76
B2136_Spirosoma,B2136_Spirosoma,L1.76,Class_4,L1,Leaf,76
B22_uncultured.Roseobacter.sp.,B22_uncultured.Roseobacter.sp.,L1.76,Class_1,L1,Leaf,76
B23_f_Burkholderiaceae,B23_f_Burkholderiaceae,L1.76,Class_4,L1,Leaf,76
B24_Bradyrhizobium,B24_Bradyrhizobium,L1.76,Class_1,L1,Leaf,76
B254_Pseudomonas,B254_Pseudomonas,L1.76,Class_4,L1,Leaf,76
B26_Bradyrhizobium,B26_Bradyrhizobium,L1.76,Class_2,L1,Leaf,76
B2601_Acinetobacter,B2601_Acinetobacter,L1.76,Class_4,L1,Leaf,76
B262_uncultured,B262_uncultured,L1.76,Class_4,L1,Leaf,76
B2656_Marmoricola,B2656_Marmoricola,L1.76,Class_4,L1,Leaf,76
B2675_uncultured,B2675_uncultured,L1.76,Class_4,L1,Leaf,76
B276_Leifsonia,B276_Leifsonia,L1.76,Class_4,L1,Leaf,76
B3_Sphingomonas,B3_Sphingomonas,L1.76,Class_2,L1,Leaf,76
B307_Bacillus,B307_Bacillus,L1.76,Class_4,L1,Leaf,76
B32_Bradyrhizobium,B32_Bradyrhizobium,L1.76,Class_4,L1,Leaf,76
B338_uncultured.bacterium,B338_uncultured.bacterium,L1.76,Class_4,L1,Leaf,76
B3510_Lysinibacillus,B3510_Lysinibacillus,L1.76,Class_4,L1,Leaf,76
B3543_Bacillus,B3543_Bacillus,L1.76,Class_4,L1,Leaf,76
B4075_Tumebacillus,B4075_Tumebacillus,L1.76,Class_4,L1,Leaf,76
B442_uncultured,B442_uncultured,L1.76,Class_4,L1,Leaf,76
B461_Acinetobacter,B461_Acinetobacter,L1.76,Class_4,L1,Leaf,76
B464_Pseudomonas,B464_Pseudomonas,L1.76,Class_4,L1,Leaf,76
B503_Escherichia.Shigella,B503_Escherichia.Shigella,L1.76,Class_4,L1,Leaf,76
B54_uncultured,B54_uncultured,L1.76,Class_1,L1,Leaf,76
B5607_Pantoea,B5607_Pantoea,L1.76,Class_4,L1,Leaf,76
B5789_Pseudomonas,B5789_Pseudomonas,L1.76,Class_4,L1,Leaf,76
B5797_Acinetobacter,B5797_Acinetobacter,L1.76,Class_4,L1,Leaf,76
B5839_Ralstonia,B5839_Ralstonia,L1.76,Class_4,L1,Leaf,76
B5963_Prevotella,B5963_Prevotella,L1.76,Class_4,L1,Leaf,76
B6538_Pedobacter,B6538_Pedobacter,L1.76,Class_4,L1,Leaf,76
B6598_uncultured.bacterium,B6598_uncultured.bacterium,L1.76,Class_4,L1,Leaf,76
B6612_Pseudomonas,B6612_Pseudomonas,L1.76,Class_4,L1,Leaf,76
B671_uncultured.Geobacter.sp.,B671_uncultured.Geobacter.sp.,L1.76,Class_4,L1,Leaf,76
B7_Curtobacterium,B7_Curtobacterium,L1.76,Class_2,L1,Leaf,76
B7072_o_NA,B7072_o_NA,L1.76,Class_4,L1,Leaf,76
B7518_Thermincola,B7518_Thermincola,L1.76,Class_4,L1,Leaf,76
B769_Pseudomonas,B769_Pseudomonas,L1.76,Class_4,L1,Leaf,76
B77_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B77_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.76,Class_4,L1,Leaf,76
B7735_o_NA,B7735_o_NA,L1.76,Class_4,L1,Leaf,76
B7798_Corynebacterium.1,B7798_Corynebacterium.1,L1.76,Class_4,L1,Leaf,76
B814_Sediminibacterium,B814_Sediminibacterium,L1.76,Class_2,L1,Leaf,76
B8317_Rothia,B8317_Rothia,L1.76,Class_4,L1,Leaf,76
B837_f_Burkholderiaceae,B837_f_Burkholderiaceae,L1.76,Class_4,L1,Leaf,76
B838_Pseudomonas,B838_Pseudomonas,L1.76,Class_4,L1,Leaf,76
B8591_o_Bacillales,B8591_o_Bacillales,L1.76,Class_4,L1,Leaf,76
B8631_Corynebacterium,B8631_Corynebacterium,L1.76,Class_4,L1,Leaf,76
B9_Methylobacterium,B9_Methylobacterium,L1.76,Class_2,L1,Leaf,76
B906_Clostridium.sensu.stricto.11,B906_Clostridium.sensu.stricto.11,L1.76,Class_4,L1,Leaf,76
B919_f_Burkholderiaceae,B919_f_Burkholderiaceae,L1.76,Class_4,L1,Leaf,76
B9662_Streptomyces,B9662_Streptomyces,L1.76,Class_4,L1,Leaf,76
B98_Sphingomonas,B98_Sphingomonas,L1.76,Class_4,L1,Leaf,76
B9908_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B9908_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,L1.76,Class_4,L1,Leaf,76
F11_Sarocladium,F11_Sarocladium,L1.76,Class_4,L1,Leaf,76
F1191_Preussia,F1191_Preussia,L1.76,Class_4,L1,Leaf,76
F12_o_Pleosporales,F12_o_Pleosporales,L1.76,Class_2,L1,Leaf,76
F120_Sporobolomyces,F120_Sporobolomyces,L1.76,Class_2,L1,Leaf,76
F1226_o_Capnodiales,F1226_o_Capnodiales,L1.76,Class_4,L1,Leaf,76
F13_Zopfiella,F13_Zopfiella,L1.76,Class_4,L1,Leaf,76
F131_unidentified,F131_unidentified,L1.76,Class_2,L1,Leaf,76
F137_Malassezia,F137_Malassezia,L1.76,Class_2,L1,Leaf,76
F1422_Penicillium,F1422_Penicillium,L1.76,Class_4,L1,Leaf,76
F1478_o_Saccharomycetales,F1478_o_Saccharomycetales,L1.76,Class_4,L1,Leaf,76
F1509_unidentified,F1509_unidentified,L1.76,Class_4,L1,Leaf,76
F158_Diaporthe,F158_Diaporthe,L1.76,Class_4,L1,Leaf,76
F16_Pyricularia,F16_Pyricularia,L1.76,Class_2,L1,Leaf,76
F1626_unidentified,F1626_unidentified,L1.76,Class_4,L1,Leaf,76
F166_Aspergillus,F166_Aspergillus,L1.76,Class_4,L1,Leaf,76
F1718_Candida,F1718_Candida,L1.76,Class_4,L1,Leaf,76
F1757_Rhodotorula,F1757_Rhodotorula,L1.76,Class_4,L1,Leaf,76
F178_Schizopora,F178_Schizopora,L1.76,Class_2,L1,Leaf,76
F190_Irpex,F190_Irpex,L1.76,Class_2,L1,Leaf,76
F199_Aureobasidium,F199_Aureobasidium,L1.76,Class_4,L1,Leaf,76
F2_Nigrospora,F2_Nigrospora,L1.76,Class_1,L1,Leaf,76
F20_Edenia,F20_Edenia,L1.76,Class_4,L1,Leaf,76
F22_Setophoma,F22_Setophoma,L1.76,Class_2,L1,Leaf,76
F228_Purpureocillium,F228_Purpureocillium,L1.76,Class_3,L1,Leaf,76
F241_o_Tremellales,F241_o_Tremellales,L1.76,Class_4,L1,Leaf,76
F2430_unidentified,F2430_unidentified,L1.76,Class_4,L1,Leaf,76
F27_Curvularia,F27_Curvularia,L1.76,Class_2,L1,Leaf,76
F277_Peniophora,F277_Peniophora,L1.76,Class_4,L1,Leaf,76
F28_f_Hypocreales_fam_Incertae_sedis,F28_f_Hypocreales_fam_Incertae_sedis,L1.76,Class_4,L1,Leaf,76
F280_o_Polyporales,F280_o_Polyporales,L1.76,Class_4,L1,Leaf,76
F29_f_Didymellaceae,F29_f_Didymellaceae,L1.76,Class_2,L1,Leaf,76
F292_Engyodontium,F292_Engyodontium,L1.76,Class_4,L1,Leaf,76
